"","screenName","text","retweetCount","score","absolute_score","lon","lat"
"604","marclaw69","How are these fools gonna govern if they don't trust our own intelligence agencies!? @realDonaldTrump‚Ä¶ https://t.co/Z0NNJA0XpU",0,2,2,-84.3879824,33.7489954
"605","marclaw69","RT @timjacobwise: The real reason @realDonaldTrump kisses Russia's ass? He's afraid they hacked his financials and can prove he's not worth‚Ä¶",21,0,0,-84.3879824,33.7489954
"606","MariaBarry19","@DanScavino Our great Pres-Elect @realDonaldTrump is a mans man - for a change! And #Women4Trump‚ù§Ô∏èhim 2 @LouDobbs Ì†ΩÌ≤û@seanhannity @FoxBusiness",0,0,0,-119.4179324,36.778261
"607","marilliee","RT @TrumpsTinyHands: This is classic. Trump is only taking 1/week while Pence gets them daily.

@realDonaldTrump is too busy on the Apprent‚Ä¶",15,2,2,-118.1445155,34.1477849
"608","MarkForadora","@SheriffClarke @realDonaldTrump will come up with a way to put those two clowns in their place. We the people are damn tired of their shit.",0,-3,3,-78.8044748,41.1450617
"609","MarkHamlett714","The raw truth of how @realDonaldTrump stole the White House and Americas soul #notmypresident #nevereverever https://t.co/gtH0sMguel",0,-1,1,-89.9578688,36.7958866
"6101","markmac1952","@Mr_T_M_Burridge @FoxNewsSunday @realDonaldTrump You know that's BS.",0,-1,1,-116.9625269,32.7947731
"611","marksmile100","Red Alert: Rogue CIA Will Try To Assassinat President-Elect @realDonaldTrump The American People Have Been Warned. 1776.... #RogueOne",0,-2,2,-73.9441579,40.6781784
"612","marshacri1","RT @marshacri1: @realDonaldTrump",1,0,0,-95.712891,37.09024
"613","marshacri1","@realDonaldTrump",0,0,0,-95.712891,37.09024
"614","marshacri1","@realDonaldTrump thank you for making us feel like Americans again",0,2,2,-95.712891,37.09024
"615","MarshallLocke","@PeacefulChrist @michaelmeans49 @realDonaldTrump @MiceeMouse @perossmeisl @ReiserWilliam It's even better to do neither. This ain't hard.",1,0,0,-116.419389,34.9592083
"616","Marti_75725","@MSNBC @realDonaldTrump ..And to just ask HRC about it!!",0,0,0,-81.5157535,27.6648274
"617","Marti_75725","@SheriffClarke @nytimes @washingtonpost @CNN @MSNBC @politico @HuffingtonPost @realDonaldTrump ..Ahh there still Sesame Street.",0,0,0,-81.5157535,27.6648274
"618","MartinWiener","@jenanne34 @FoxNews @realDonaldTrump But if Russia interfered on Trump's behalf How did Hillary win the popular vote?",0,2,2,-95.712891,37.09024
"619","martuk56","RT @acprovesi: @angelfitzpat51 @Lrihendry @realDonaldTrump @KellyannePolls @mike_pence https://t.co/XXU8Hxhh8m",17,0,0,-84.4132746,39.2681136
"620","MaryAnneSherry","RT @Allen_Clifton: Doesn't take a national security expert to realize Putin knows #DonaldTrump's incompetent enough to be played like a pup‚Ä¶",7,1,1,-84.745231,39.5069974
"621","MARYMarlans","RT @patsajak: The road ahead is going to be tough for @realDonaldTrump, what with his lack of community organizing experience.",359,0,0,-93.097702,41.8780025
"622","marynicolefox","RT @CindyStuart15: This is exactly the way it should be. 
After 8 years of scorn, now- @realDonaldTrump loves USA and its people. Ppl are j‚Ä¶",21,0,0,-81.5157535,27.6648274
"6231","Matkaufman1220","If @hillaryclinton wants 2 no y she lost 2 @realDonaldTrump she need 2 stop blaming every1 &amp; look in mirror No message = bad candidate #maga",0,-2,2,-73.7948516,41.1220194
"624","Matt__MacDonald","@WalshFreedom @AAPsyc not. Early as corrupt as @realDonaldTrump.  Get real.  Party before nation it is.",0,-1,1,-87.5125412,41.5644798
"6251","Matthew14615360","RT @SheriffClarke: I have had many achievements in life but none more satisfying than helping @realDonaldTrump become the 45th President of‚Ä¶",18611,3,3,-81.5157535,27.6648274
"6261","mattrussell_PhD","RT @georgelittledc: Seems like .@realDonaldTrump is planning to take his intelligence briefings from the KGB. Appalling lack of respect for‚Ä¶",20,1,1,-83.9207392,35.9606384
"627","MavisSchumacher","RT @patsajak: The road ahead is going to be tough for @realDonaldTrump, what with his lack of community organizing experience.",359,0,0,-94.6858998,46.729553
"628","mayra89006838","RT @patsajak: The road ahead is going to be tough for @realDonaldTrump, what with his lack of community organizing experience.",359,0,0,-119.4179324,36.778261
"629","MBowmanScience","RT @MarkBoslough: Hey @realDonaldTrump, I just arrived at #AGU16, where 26,000 Earth scientists know that #climatechange is real. https://t‚Ä¶",8,0,0,-90.1994042,38.6270025
"6301","mcaustinsr","@ImTrumpBITCH @realDonaldTrump You accused me of being 2 people when I asked you NICELY about being Trump. You can't be polite and answer?",0,3,3,-77.43163,34.4901665
"6311","mcaustinsr","@realDonaldTrump A lot of liberals crying about fake news, yet they create 99% of it. Look at all of them pretending to be Trump on twitter!",0,0,0,-77.43163,34.4901665
"6321","melaniesgore","@LindaSuhler This is why @realDonaldTrump won. One of many reasons but this is one of them.",0,1,1,-81.5157535,27.6648274
"633","mellgibsom","RT @mellgibsom: No facts. No evidence. No story. https://t.co/234zcOVi1n #fakenews @realdonaldtrump",1,0,0,-77.0368707,38.9071923
"634","mellgibsom","If only Obama had read ""The Art of the Deal"" @realDonaldTrump @ChrisPlanteShow  https://t.co/WdQVE7QpmA",0,0,0,-77.0368707,38.9071923
"635","mgr81652","@4n0nym0u5m1n10n @searsmomstittys @FoxNews @realDonaldTrump No problem, I'll ask the CIA to contact you.",0,-1,1,-74.4056612,40.0583238
"636","MichaelBarger1","RT @BrisyCoe: @Vapingit @Alan_Beard1 @Surgeon_General @realDonaldTrump https://t.co/gjvUWjpdX6",3,0,0,-122.4194155,37.7749295
"637","MichelleCallih2","RT @IngrahamAngle: WATCH: What Elites Said abt @realDonaldTrump vs. What the People Felt --&gt; https://t.co/Fb5XFEBoav",276,0,0,-111.0937311,34.0489281
"638","MichelleCallih2","RT @SheriffClarke: If Mrs. Bill Clinton wants to know the REAL reason she lost to @realDonaldTrump all she has to do is find a mirror and s‚Ä¶",3047,-1,1,-111.0937311,34.0489281
"639","mightyfaux","@peaceandjoy101 @Evan_McMullin @realDonaldTrump    

Euwan McMuffin?",0,0,0,-85.6023643,44.3148443
"640","mike86082548","RT @realDonaldTrump: Whether I choose him or not for ""State""- Rex Tillerson, the Chairman &amp; CEO of ExxonMobil, is a world class player and‚Ä¶",8386,0,0,-122.2170661,47.4828776
"641","mikeaecons","@mmpadellan @realDonaldTrump more than a storm! A f ing SHITSTORM!! https://t.co/NLh2HXEtwz",0,0,0,-122.6764816,45.5230622
"642","miketheidealist",".@realDonaldTrump attacks on @POTUS implied he was placed here w/hidden agenda. Now we know #Putin helped #Trump win, &amp; Trump brushes it off",0,3,3,-118.2436849,34.0522342
"643","MimasAgency","RT @Joetheplumber17: Comrade @realDonaldTrump and Queen of #deplorables @KellyannePolls are handing America to Russians. https://t.co/NrQ9b‚Ä¶",1,0,0,-95.712891,37.09024
"644","mishachfl","RT @rkr6717: @dumptrump33 @Allison59798116 @realDonaldTrump Trump doesn't know there are 2 definitions of intelligence so he surely does no‚Ä¶",2,2,2,-81.5157535,27.6648274
"645","mj_daye","@realDonaldTrump No landslide victory, no mandate. Good luck with that.",0,3,3,-122.3320708,47.6062095
"646","Mj4lgbtq","@Rosenbergradio @realDonaldTrump he's done some dumb things, but lets not understimate Putin's racist puppet",0,-3,3,-121.8863286,37.3382082
"647","Mj4lgbtq","@Rosenbergradio @realDonaldTrump still a good line though, get em Political Pete!",0,1,1,-121.8863286,37.3382082
"648","MJGoldfinger","RT @realDonaldTrump: If you don't believe in yourself, no one else will.",3020,0,0,-118.2436849,34.0522342
"649","Mkbb49Lynda","RT @realDonaldTrump: I spent Friday campaigning with John Kennedy, of the Great State of Louisiana, for the U.S.Senate. The election is ove‚Ä¶",7371,1,1,-111.0937311,39.3209801
"650","MLeRoi","RT @DrJillStein: If @realDonaldTrump wants to make America great, start by demanding Michigan recount all ballots. #RecountMI",27,1,1,-87.6297982,41.8781136
"651","mmsmog_autocare","RT @docmurdock: People have been awaiting a real President to arrive since 2008. January 20th America is Reborn with @realDonaldTrump #RT &amp;‚Ä¶",2,0,0,-119.4179324,36.778261
"652","Mo_Fitzgerald11","@realDonaldTrump try going on the Racharl Maddow show....are you chicken she will expose how stupid you are!",0,-1,1,-110.926479,32.2217429
"653","Mo_Fitzgerald11","@realDonaldTrump stay away from everyone, you are the worst president elect ever!",0,-1,1,-110.926479,32.2217429
"654","Mo_Fitzgerald11","@realDonaldTrump this isnt a reality, if it was you would b fired.  You are incompetent to run our country and everyday you prove it!",0,-1,1,-110.926479,32.2217429
"655","moeller536","@realDonaldTrump Yeah, we want players over leaders...this election proved that for sure!",0,0,0,-90.1994042,38.6270025
"656","moeller536","@TrumpInaugural @realDonaldTrump @mike_pence Let's hope those steelworkers you insulted aren't building the inaugural stage...",0,-1,1,-90.1994042,38.6270025
"657","moeller536","@realDonaldTrump I hear Putin loves him too...You're not even trying to hide it anymore are you? As long as you get richer, screw EVERYTHING",0,2,2,-90.1994042,38.6270025
"658","moeller536","@realDonaldTrump There are people who know climate change is real...they're called SCIENTISTS you moron!",0,-1,1,-90.1994042,38.6270025
"6591","mom2kidz63","RT @BerkCarlt: Stopping at Starbucks and ordering. .names used. TRUMP @AprilAchoo @realDonaldTrump @GlennFranco68 @CamBam8 .. Happy Holiday‚Ä¶",4,2,2,-95.712891,37.09024
"660","MondoRob","@realDonaldTrump I reject you and Russia. https://t.co/Pk9PeJSKd9",0,-1,1,-93.1199012,36.6850612
"6611","Monitor_sur","RT @monitor_sur #LookingForNews.&gt;&gt; USA TODAY #US Who has @realDonaldTrump picked for his Cabinet so far?... https://t.co/bPcHymFCOQ",0,0,0,-118.2436849,34.0522342
"662","MONNIFIC","RT @EsKaLiDiNg: What is like to know that you were only elected because Russia fixed it in your favor, @realDonaldTrump? #NotMyPresident #P‚Ä¶",36,2,2,-88.0834059,42.0333607
"663","mooncindylu","RT @MiWi713: @NewtTrump @Donald85851183 My mother is 89 &amp; hadn't voted for 20 years but she wanted to vote for @realDonaldTrump &amp; I made su‚Ä¶",37,0,0,-108.153234,32.778651
"664","MrDanaCovert82","I want to wish @POTUS @FLOTUS @realDonaldTrump @MELANIATRUMP AND @mike_pence a Merry Christmas and a Happy New Year. Good luck as president.",0,4,4,-95.712891,37.09024
"6651","mrmilianspeaks","@realDonaldTrump  doesn't believe the intelligence briefings he refuses to look at.",0,0,0,-81.1637245,33.836081
"666","MrPeterJacob","RT @fakedansavage: .@realDonaldTrump https://t.co/l1twtA7GhC",208,0,0,-119.2233014,46.2349999
"667","MrsAmy47","@mmpadellan @wonderfullone @realDonaldTrump I love this picture even though it's sad what it represents, wake up ppl B4 it's to late!",1,0,0,-95.712891,37.09024
"668","MrsAmy47","RT @mmpadellan: .@realDonaldTrump, RUSSIA! 
#electionfraud. We want ANSWERS!
Climate change is real.
No to Scott Pruitt for EPA.
#twitterst‚Ä¶",95,0,0,-95.712891,37.09024
"669","MrsOorah1775","RT @SheriffClarke: Gives @realDonaldTrump cushion for pushing agenda with unreliable GOP Senators like John McCain and Lindsey Graham. http‚Ä¶",487,0,0,-95.712891,37.09024
"670","Mtneedle","RT @kharyp: #DonaldTrump Says He Doesn't Need Daily Intelligence Briefings Because He's a 'Smart Person' https://t.co/x0T8QEwUUJ #ImSmart #‚Ä¶",75,2,2,-78.6568942,37.4315734
"6711","Mtneedle","RT @Fahrenthold: To state the obvious: @realDonaldTrump is wrong.  https://t.co/J2LuJWMeMt",1566,-1,1,-78.6568942,37.4315734
"672","munciewolves","RT @FoxNews: TOMORROW on @FoxNewsSunday, Chris Wallace has an exclusive interview w/ Pres.-elect @realDonaldTrump - Tune in at 2p &amp; 10p ET‚Ä¶",395,0,0,-85.3863599,40.1933767
"673","Murdock_Haylock","@realDonaldTrump we need  to put a 15yr back tax pay on all churches",0,0,0,-88.7878678,43.7844397
"674","MusingMadman","@IngrahamAngle @realDonaldTrump (cont) you see educated people as ""elites"" because in large numbers they are too smart to vote for you",0,2,2,-79.7692066,32.8777113
"675","MusingMadman","@IngrahamAngle @realDonaldTrump it's always funny how the right says progressives do class warfare. We value education you value money.",0,0,0,-79.7692066,32.8777113
"676","MusingMadman","@IngrahamAngle @realDonaldTrump (cont) #AmericatheGullible #idiocracy #NeverMyPresident #TheManchurianCandidate #Hightreason",0,0,0,-79.7692066,32.8777113
"677","mwachs","RT @realDonaldTrump: Fact--Obama does not read his intelligence briefings nor does he get briefed in person by the CIA or DOD. Too busy I g‚Ä¶",2047,1,1,-95.3698028,29.7604267
"6781","myers_rwm","RT @SheriffClarke: Gives @realDonaldTrump cushion for pushing agenda with unreliable GOP Senators like John McCain and Lindsey Graham. http‚Ä¶",487,0,0,-86.158068,39.768403
"6791","Myshiloh","RT @politico: .@realDonaldTrump‚Äôs real threat to the press https://t.co/OUCrry1HIJ https://t.co/1oAF3h6V30",15,-1,1,-86.1349019,40.2671941
"680","MyWolfsong","RT @JeffreyGuterman: @realDonaldTrump WANTED FOR TREASON https://t.co/JoD3QAnXQZ",19,-1,1,-105.937799,35.6869752
"681","n0inkrequired","@realDonaldTrump: Can I get a tax deduction for my boob job? #tryingtobea10 #MakeAmericaGreatAgain?",0,0,0,-82.4571776,27.950575
"682","n2guitars","@realDonaldTrump 
@ElectoralCollge 
#TrumpLeaks 
#LoyalDem

Watch the ASS. Democrats will be ON IT!! 

DEMOCRATS DO‚Ä¶ https://t.co/nBQXpOhhM6",0,0,0,-91.8318334,37.9642529
"6831","NanaOxford","RT @realDonaldTrump: Obama has missed 58% of his intelligence briefings. But our president does make 100% of his fundraisers.",1622,0,0,-91.8318334,35.20105
"684","NatalieMullisMT","@Longar1776 @NYCdisinterest @bigop1 @realDonaldTrump dude.  Mining has been dead for decades",0,-1,1,-81.0348144,34.0007104
"6851","NatalieMullisMT","@marlins360 @tonyposnanski @JoelNihlean @realDonaldTrump with Russia",0,0,0,-81.0348144,34.0007104
"686","nave_travis","RT @SheriffClarke: Gives @realDonaldTrump cushion for pushing agenda with unreliable GOP Senators like John McCain and Lindsey Graham. http‚Ä¶",488,0,0,-89.6501481,39.7817213
"687","Ne32043321Larry","RT @IngrahamAngle: WATCH: What Elites Said abt @realDonaldTrump vs. What the People Felt --&gt; https://t.co/Fb5XFEBoav",276,0,0,-81.3444573,35.7344538
"688","neiio_","@realDonaldTrump topkek https://t.co/XG7VXytZbn",0,0,0,-86.2517178,34.2873457
"689","NewcombWeslene","RT @KeithOlbermann: To defend @realDonaldTrump he did say he is ""like"" a smart person. This implies he is in fact not smart, which is an un‚Ä¶",492,3,3,-74.0059413,40.7127837
"690","NewOrleansENG","@realDonaldTrump You're #NotmyPresident Sir you are a #RussianPuppet.",0,0,0,-90.0715323,29.9510658
"691","ngbehht","RT @realDonaldTrump: Being at the Army - Navy Game was fantastic. There is nothing like the spirit in that stadium. A wonderful experience,‚Ä¶",10120,3,3,-71.0588801,42.3600825
"692","ngbehht","RT @realDonaldTrump: I spent Friday campaigning with John Kennedy, of the Great State of Louisiana, for the U.S.Senate. The election is ove‚Ä¶",7371,1,1,-71.0588801,42.3600825
"693","nhdogmom","RT @Parker9_: Teddy has a message for @realDonaldTrump https://t.co/q0UisASYTI",114,0,0,-71.5723953,43.1938516
"6941","Niborobin55","RT @SarahTheNasty: @SenatorLankford @SenSchumer @SenJohnMcCain @SenJackReed @LindseyGrahamSC ALSO Investigate @realDonaldTrump who asked Ru‚Ä¶",4,0,0,-95.712891,37.09024
"6951","nickels_eddie","@aguyfromtx @gary_lankford @DrJillStein @realDonaldTrump @HillaryClinton I'm in on the horse drawn carriage!",0,0,0,-94.9027002,29.383845
"696","NicoDeWitty","RT @tmclaughbos: Just a reminder of what @realDonaldTrump praised last week as the right way to handle drugs. https://t.co/uecI6LY6u6",9,1,1,-93.2650108,44.977753
"697","nidashah5","@realDonaldTrump such an imbecile - yikes...smh!!",0,-1,1,-77.4360481,37.5407246
"698","nikki_petulla","@ShaunKing @DebraMessing @USArmy @AllenWest @realDonaldTrump @USArmyReserve thank goodness! It's time we have a leader like mad dog!",0,2,2,-82.9000751,32.1656221
"699","nins0224","RT @realDonaldTrump: Being at the Army - Navy Game was fantastic. There is nothing like the spirit in that stadium. A wonderful experience,‚Ä¶",10120,3,3,-74.0059413,40.7127837
"700","nins0224","RT @realDonaldTrump: Whether I choose him or not for ""State""- Rex Tillerson, the Chairman &amp; CEO of ExxonMobil, is a world class player and‚Ä¶",8387,0,0,-74.0059413,40.7127837
"701","nins0224","RT @realDonaldTrump: I spent Friday campaigning with John Kennedy, of the Great State of Louisiana, for the U.S.Senate. The election is ove‚Ä¶",7371,1,1,-74.0059413,40.7127837
"702","nite0wl_2600","RT @tmclaughbos: Just a reminder of what @realDonaldTrump praised last week as the right way to handle drugs. https://t.co/uecI6LY6u6",9,1,1,-74.0059413,40.7127837
"703","noddleisland48","RT @Flewbys: .@POTUS are ya so worried that the #MAGA Man @realDonaldTrump is gonna be a better Prez than you? Too late..he already is!! Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç‚Ä¶",1457,0,0,-71.3824374,42.4072107
"704","NoraWhi1","RT @DanScavino: Ironic what Hillary Clinton had to say @ the 3rd Presidential Debate when @realDonaldTrump wouldn't say if he would accept‚Ä¶",6142,-1,1,-119.4179324,36.778261
"705","normagenie","@wikileaks @nypost no way @realDonaldTrump there is no healing or time out! We demand justice! She's the snake in you're epic poem.",1,0,0,-117.1687382,32.7163999
"706","norplescu","RT @girlsreallyrule: @realDonaldTrump just remember-Putin poisoned a dude who was threatening ANOTHER dude, who was his friend, for power-s‚Ä¶",7,-1,1,-95.4518356,37.1045713
"7071","NorrisImages","REALLY, did they have to admit it, for us to know..... #MAGA #tcot @realDonaldTrump @foxandfriends @FoxNewsLive https://t.co/qSliDctOMw",0,0,0,-85.7584557,38.2526647
"708","NorseShadowRunr","@mjgranger1 @patsajak @maegan_laporte @realDonaldTrump Um, wait, I don't wanna see BHO naked. #justsaying But I agree he's sure corrupt.",0,-1,1,-120.5542012,43.8041334
"709","Nosyblackman","@JillFilipovic @realDonaldTrump I'm trying to understand how POTUS-E gets royalties on a spinoff of a BBC show. Tax records might explain...",0,0,0,-74.1502007,40.5795317
"710","notjustinkaiser",".@realDonaldTrump Can you please investigate? https://t.co/uxc54dK1fH",0,0,0,-122.3320708,47.6062095
"711","notkevinlynch","RT @realDonaldTrump: Reports by @CNN that I will be working on The Apprentice during my Presidency, even part time, are ridiculous &amp; untrue‚Ä¶",23469,-2,2,-80.6692352,35.0768141
"7121","ntbysite","RT @IngrahamAngle: WATCH: What Elites Said abt @realDonaldTrump vs. What the People Felt --&gt; https://t.co/Fb5XFEBoav",276,0,0,-70.8226541,43.9653889
"713","NvrEvrGvUp","@SenJohnMcCain @HillaryClinton @realDonaldTrump @FoxNews https://t.co/nKJ2xRNzpQ",0,0,0,-122.3320708,47.6062095
"714","NYCBroadwayBaby","@realDonaldTrump Russian puppets, you and him. Disgusting con men. CIA is on to you, and we the people r praying for them to prove TREASON.",0,-3,3,-73.134961,40.789142
"715","nycmia","@realDonaldTrump @EricTrump @IvankaTrump @donaldtrumpjr ATE AT TRUMP TOWER STEAK RESTURANT TODAY,CAMI THE EX.CHIEF‚Ä¶ https://t.co/9lKtQFlSmp",3,1,1,-74.0059413,40.7127837
"716","Odel_Roo","RT @bocavista2016: #BREAKING

WaPo has confirmed!

Russians forced 20K+ to attend @realDonaldTrump's rally in WA

https://t.co/8gBqGXnYLJ
#‚Ä¶",229,0,0,-81.5157535,27.6648274
"7171","OldHuskie","@FoxNews @SebGorka @realDonaldTrump certainly Putin isn't afraid of him. And maybe Gorka thinks NATO allies are enemies",0,-2,2,-116.5765035,53.9332706
"718","OldHuskie","@FoxNews @realDonaldTrump Dodged the draft, mocked McCain's service, dissed the generals. Good thing he shows respect",0,0,0,-116.5765035,53.9332706
"7191","OldHuskie","@FoxNews @realDonaldTrump I just hopeChina's leaders don't get butt hurt as easily as Trump or the shit could really start to fly",0,-1,1,-116.5765035,53.9332706
"7201","olgamacastaneda","RT @SheriffClarke: Gives @realDonaldTrump cushion for pushing agenda with unreliable GOP Senators like John McCain and Lindsey Graham. http‚Ä¶",487,0,0,-95.712891,37.09024
"7211","olympusbanks","@jessnmattmakes5 @mateagold @peterdaou @realDonaldTrump Do you even know what time of day the attack took place?",0,-1,1,-111.8246557,40.6688363
"7221","OmniDestiny","holy fucking savagery LOL @JaneyGodley @Sharouny @realDonaldTrump @DEMEGL10",0,-1,1,-95.9979883,41.2523634
"7231","Onedh","@realDonaldTrump We don't need ""players"", we need people who represent the citizens. WTF is wrong with you????",0,-1,1,-119.4179324,36.778261
"7241","Origclemdawg","RT @Evan_McMullin: .@realDonaldTrump is purposely dismantling barriers that protect our nation from dangerous Russian subversion, which he‚Ä¶",2030,-1,1,-80.7209149,40.0639616
"725","oscalope","RT @georgelittledc: Seems like .@realDonaldTrump is planning to take his intelligence briefings from the KGB. Appalling lack of respect for‚Ä¶",20,1,1,-81.1637245,33.836081
"7261","OttomanZealot","YES FELLA we should invade Saudi Arabia and all gulf companies and TAKE THE OIL as @realDonaldTrump said https://t.co/oexqROVSZ5",1,0,0,-95.712891,37.09024
"727","Over_Governed","@TheLadyHarley @IMPL0RABLE @j_breents @realDonaldTrump WJC serial woman-abuser. If DJT is a perv, just wondering how you square that up",0,0,0,-75.1500262,39.9488703
"728","Over_Governed","@TheLadyHarley @IMPL0RABLE @j_breents @realDonaldTrump Let me guess. Bill Clinton and his enabler were blessings too?",0,0,0,-75.1500262,39.9488703
"729","Over_Governed","@TheLadyHarley @IMPL0RABLE @j_breents @realDonaldTrump Yes when logic fails... fall back to Seig Heil! Bye",0,-2,2,-75.1500262,39.9488703
"7301","OWHopinion","ICYMI: .@realDonaldTrump's pick of @TerryBranstad as his next ambassador to #China boosts a key global relationship. https://t.co/qAnDmOfaWR",0,0,0,-95.9979883,41.2523634
"731","PaddyDoonan","@realDonaldTrump https://t.co/51HRMqC8eI",0,0,0,-75.1652215,39.9525839
"732","Paidsubscriber","@realDonaldTrump _supposedly_has an IQ of 126... about 20+ points _LESS_ than President Obama. He's not really that‚Ä¶ https://t.co/LUTP2UewTT",0,0,0,-70.8226541,43.9653889
"733","pamfortrump","RT @realDonaldTrump: Obama has missed 58% of his intelligence briefings. But our president does make 100% of his fundraisers.",1622,0,0,-95.3698028,29.7604267
"734","PandorasFox","RT @OG_TrumpQueen: Daily TrumpQueen #3 #TrumpQueen #donaldtrump #trump #MakeDonaldDrumpfAgain   #photoshop #photoshopmagic #faceswap https:‚Ä¶",0,1,1,-77.0368707,38.9071923
"735","PatDriscoll001","@realDonaldTrump Media coverage is Huge! https://t.co/bbwL9zeA2V",0,0,0,-85.6023643,44.3148443
"736","PatLacey3","RT @FoxNews: .@realDonaldTrump: ""I respect people in the military and I always have."" https://t.co/QMye9gnBK4",182,1,1,-84.0707681,39.6356154
"7371","PatLacey3","RT @FoxNews: .@SebGorka responded to news reports expressing worry over how Pres-elect @realDonaldTrump will treat other nations. https://t‚Ä¶",163,-1,1,-84.0707681,39.6356154
"7381","patrick_roden","@realDonaldTrump enlighten your transition team. There were WMD's in Iraq, I saw them from Mar-Jul '03 #ArmyOIFVet #getfactsstraight #CIB",1,1,1,-97.3967019,35.4495065
"739","PatrickAnna","RT @realDonaldTrump: Being at the Army - Navy Game was fantastic. There is nothing like the spirit in that stadium. A wonderful experience,‚Ä¶",10119,3,3,-116.419389,34.9592083
"7401","PatrickAnna","RT @realDonaldTrump: Whether I choose him or not for ""State""- Rex Tillerson, the Chairman &amp; CEO of ExxonMobil, is a world class player and‚Ä¶",8386,0,0,-116.419389,34.9592083
"7411","PatrickAnna","RT @realDonaldTrump: I spent Friday campaigning with John Kennedy, of the Great State of Louisiana, for the U.S.Senate. The election is ove‚Ä¶",7371,1,1,-116.419389,34.9592083
"7421","PatriotByGod","RT @RSTopnews: President-elect @realDonaldTrump at #NAVYvsARMY #USA https://t.co/zWDsoDILA4",13,0,0,-115.1398296,36.1699412
"7431","patty_s15","@realDonaldTrump I know your busy! I think you should do @OutnumberedFNC  be the one lucky guyÌ†ºÌΩÄÌ†ΩÌ±ç Ì†ΩÌ≤Ø% like that show &amp; surprise the gals!",0,0,0,-89.3985283,40.6331249
"7441","pattylovesusa","RT @realDonaldTrump: I spent Friday campaigning with John Kennedy, of the Great State of Louisiana, for the U.S.Senate. The election is ove‚Ä¶",7372,1,1,-95.712891,37.09024
"7451","pattylovesusa","RT @realDonaldTrump: Whether I choose him or not for ""State""- Rex Tillerson, the Chairman &amp; CEO of ExxonMobil, is a world class player and‚Ä¶",8387,0,0,-95.712891,37.09024
"7461","pattylovesusa","RT @realDonaldTrump: Being at the Army - Navy Game was fantastic. There is nothing like the spirit in that stadium. A wonderful experience,‚Ä¶",10120,3,3,-95.712891,37.09024
"747","PattyMarvel","RT @ApplesauceNinja: @realDonaldTrump I voted for you in the hopes you would ""drain the swamp,"" then you fill your cabinet with the RNC sta‚Ä¶",12,-1,1,-81.6943605,41.49932
"748","Paulahochman","RT @CarlaMays: I would ‚ù§Ô∏èan invite to the #.@realDonaldTrump #tech summit! #smartcities #infrastructure #finance #DigitalTransformation #ec‚Ä¶",2,0,0,-82.8001026,27.9658533
"749","Paulahochman","RT @TrumpD2016: ""RT if you knew Pres-elect @realDonaldTrump was going to be the 45th President of the United States from the day he announc‚Ä¶",164,0,0,-82.8001026,27.9658533
"750","Paulahochman","RT @FoxNews: .@realDonaldTrump: ""I respect people in the military and I always have."" https://t.co/QMye9gnBK4",182,1,1,-82.8001026,27.9658533
"751","Paulahochman","RT @YoungDems4Trump: We need to Make America Great Again locally too. We put @realDonaldTrump in charge, now we need to win bottom up. Star‚Ä¶",59,2,2,-82.8001026,27.9658533
"752","Paulahochman","RT @realDonaldTrump: Whether I choose him or not for ""State""- Rex Tillerson, the Chairman &amp; CEO of ExxonMobil, is a world class player and‚Ä¶",8386,0,0,-82.8001026,27.9658533
"7531","Paulahochman","RT @FoxNews: .@realDonaldTrump: ""Why should some other nation be able to say I can't take a call?"" https://t.co/WY5PaOIKud",243,0,0,-82.8001026,27.9658533
"754","paulrlanni","RT @IngrahamAngle: WATCH: What Elites Said abt @realDonaldTrump vs. What the People Felt --&gt; https://t.co/Fb5XFEBoav",278,0,0,-76.1474244,43.0481221
"755","PawCDC","Yes!!! Ya me puedo ir a San Francisco!!! All√° nos vemos @realDonaldTrump Ì†ΩÌ±ãÌ†ºÌøΩ https://t.co/41sqeI6v2D",0,0,0,-102.4107493,34.2331373
"756","Pawnshopfilms","RT @DrJillStein: If @realDonaldTrump wants to make America great, start by demanding Michigan recount all ballots. #RecountMI",27,1,1,-73.7959666,41.1073183
"7571","peepspolitical","@realDonaldTrump @PEEPSPOLITICAL OBAMA REVENGE INVESTIGATES HILARY CLINTON ABOUT RUSSIA URANIUM ONE GLOBAL TREASON? https://t.co/uJBzRcjX7d",0,-2,2,-87.8092266,41.9211423
"7581","peepspolitical","@realDonaldTrump @PEEPSPOLITICAL &amp; DEMS WANA INVESTIGATE RUSSIANS? WHY DON'T OBAMA INVESTIGATE CLINTON R URANIUM ONE https://t.co/nenMR6quBm",0,0,0,-87.8092266,41.9211423
"759","peepspolitical","@realDonaldTrump @PEEPSPOLITICAL WE SUE BERNIE SANDERS SELLING OUT 2B A DEM CLINTON PAWN CRONY USED US INDEPENDENTS https://t.co/yIQfywHLL3",0,-1,1,-87.8092266,41.9211423
